date,meantemp,humidity,wind_speed,meanpressure
2013-10-22,27.8,53.6,0.0,1011.0
2013-10-23,25.0,67.5,1.1625,1013.625
2013-10-24,23.857142857142858,73.14285714285714,1.0571428571428572,1013.2857142857144
2013-10-25,22.8,75.8,1.86,1011.0
2013-10-26,23.0,78.2,0.74,1011.2
2013-10-27,22.875,66.875,2.5500000000000003,1010.625
2013-10-28,22.666666666666668,63.166666666666664,4.933333333333334,1010.0
2013-10-29,23.0,62.714285714285715,3.971428571428571,1011.1428571428572
2013-10-30,22.857142857142858,67.42857142857143,2.385714285714286,1012.8571428571428
2013-10-31,23.666666666666668,58.833333333333336,3.0833333333333335,1012.8333333333334
2013-11-01,23.428571428571427,69.14285714285714,1.0571428571428572,1013.2857142857144
2013-11-02,21.625,65.0,4.6375,1014.5
2013-11-03,20.625,57.875,5.5625,1016.0
2013-11-04,21.166666666666668,54.166666666666664,2.466666666666667,1017.5
2013-11-05,18.833333333333332,74.33333333333333,0.0,1017.5
2013-11-06,20.571428571428573,66.71428571428571,3.1857142857142855,1015.8571428571428
2013-11-07,20.142857142857142,73.14285714285714,4.500000000000001,1015.6666666666666
2013-11-08,18.0,82.2,19.9125,1015.625
2013-11-09,19.857142857142858,73.57142857142857,0.5285714285714286,1016.7142857142856
2013-11-10,16.833333333333332,72.0,2.466666666666667,1016.0
2013-11-11,18.857142857142858,61.857142857142854,5.814285714285715,1013.4285714285714
2013-11-12,16.571428571428573,71.71428571428571,0.7999999999999999,1013.8571428571428
2013-11-13,17.75,65.0,3.0125,1014.25
2013-11-14,17.625,63.375,3.475,1015.25
2013-11-15,17.0,67.0,0.925,1016.5
2013-11-16,16.625,69.625,0.0,1018.0
2013-11-17,15.571428571428571,67.42857142857143,2.3857142857142857,1017.7142857142856
2013-11-18,18.5,55.125,7.412500000000001,
2013-11-19,17.875,63.5,7.175,1015.5
2013-11-20,18.25,58.875,2.55,1012.75
2013-11-21,17.875,66.25,2.0875,1013.125
2013-11-22,17.625,74.875,1.1625,1015.75
2013-11-23,18.142857142857142,77.85714285714286,0.7999999999999999,1014.5714285714286
2013-11-24,19.125,58.875,5.0875,1014.5
2013-11-25,21.25,49.875,9.5,1012.875
2013-11-26,21.25,51.375,9.75,1011.75
2013-11-27,19.125,68.5,2.7875,1014.75
2013-11-28,18.625,71.875,1.85,1017.75
2013-11-29,17.75,66.625,4.8625,1016.875
2013-11-30,17.875,69.625,11.8125,1015.875
2013-12-01,18.0,65.0,1.585714285714286,1016.1428571428572
2013-12-02,17.25,73.25,1.85,1015.875
2013-12-03,17.5,73.5,1.3875,1016.75
2013-12-04,17.142857142857142,71.85714285714286,4.228571428571429,1017.0
2013-12-05,17.142857142857142,69.0,6.885714285714286,1015.2857142857144
2013-12-06,16.125,72.375,3.7125,1014.0
2013-12-07,16.0,80.5,1.1625,1014.25
